File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
aa2cc58a-b873-4fdd-8981-3ade0ac0edf1	C508.TCGA-98-8022-01A-11D-2244-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LUSC	TCGA-98-8022	TCGA-98-8022-01A	Primary Tumor
7fef697c-194a-4742-b22a-1ab9ae16c692	C347.TCGA-34-2600-01A-01W-0877-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LUSC	TCGA-34-2600	TCGA-34-2600-01A	Primary Tumor
d282cadc-5736-41a6-8d29-937e74f35ad2	TCGA-66-2766-11A-01W-0878-08_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LUSC	TCGA-66-2766	TCGA-66-2766-11A	Solid Tissue Normal
417f9acb-f986-4471-bb34-3cd9947e1e4f	C508.TCGA-21-5782-10A-01D-1632-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LUSC	TCGA-21-5782	TCGA-21-5782-10A	Blood Derived Normal
f0d6325f-463a-4f46-9480-aa2c69a80b98	TCGA-A6-2677-01B-02D-A270-10_Illumina_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-COAD	TCGA-A6-2677	TCGA-A6-2677-01B	Primary Tumor
61458725-4a95-4634-bfbe-96daf6900e92	TCGA-AZ-6601-01A-11D-1771-10_hg19_Illumina_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-COAD	TCGA-AZ-6601	TCGA-AZ-6601-01A	Primary Tumor
00f789a0-bc97-48a3-abff-51d0acaff845	TCGA-AZ-6601-11A-01D-1771-10_hg19_Illumina_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-COAD	TCGA-AZ-6601	TCGA-AZ-6601-11A	Solid Tissue Normal
5dae44b4-3bb8-4f88-a603-749e772e9498	b757e4a6dd764dcc27c60bf847ab9c9e_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-CESC	TCGA-IR-A3LK	TCGA-IR-A3LK-01A	Primary Tumor
f2f1b136-c1f5-4768-a3c2-79f1290a7974	63a5ef1d64e03e2cc84db6502845a2be_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-EO-A1Y8	TCGA-EO-A1Y8-01A	Primary Tumor
45008001-f7fd-41af-b48e-c82378b168fe	3b818a30ff06185c65f9374516446b42_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-D1-A2G6	TCGA-D1-A2G6-01A	Primary Tumor
2cc3656b-bd66-42e1-9128-34d3c76d41a9	21d602a92ebcf64631aef81fa81fa11a_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-DI-A1NN	TCGA-DI-A1NN-11A	Solid Tissue Normal
08216cfd-5ec6-4cb6-9a64-1d35d6f99d24	ba1c3dc7c48e5054c987ccce0b47bf87_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-D1-A2G6	TCGA-D1-A2G6-10A	Blood Derived Normal
6ba3c708-d7b3-4262-92b6-2fd325347148	TCGA-B5-A0JN-01A-11D-A10B-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-B5-A0JN	TCGA-B5-A0JN-01A	Primary Tumor
efeae64b-740a-48fb-b7e7-00e071de1bcb	TCGA-AP-A0LH-01A-11W-A062-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-AP-A0LH	TCGA-AP-A0LH-01A	Primary Tumor
cf3d7507-4f6b-46c6-bd0b-dede083fc74a	e0459279ca5b9b0fa3c98ad29b55c1ea_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-D1-A1NU	TCGA-D1-A1NU-10A	Blood Derived Normal
8bf67fd0-1345-40a6-9b96-e56cc61bf758	C489.TCGA-B3-4104-01A-01D-1252-08.10_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-KIRP	TCGA-B3-4104	TCGA-B3-4104-01A	Primary Tumor
599f21f7-8313-4bdd-99dd-54396e8cc052	C494.TCGA-DU-6405-01A-11D-1705-08.5_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LGG	TCGA-DU-6405	TCGA-DU-6405-01A	Primary Tumor
09a5439b-3e52-4a4e-bdef-38d18d647aa1	C494.TCGA-DU-5854-10A-01D-1705-08.5_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LGG	TCGA-DU-5854	TCGA-DU-5854-10A	Blood Derived Normal
10071cbc-066b-4528-9f18-77a70ec6f208	TCGA-BW-A5NO-01A-11D-A27I-10_Illumina_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-LIHC	TCGA-BW-A5NO	TCGA-BW-A5NO-01A	Primary Tumor
5fdebab9-78fa-45bd-b38c-b78c252999b1	C495.TCGA-CN-5365-10A-01D-1434-08.11_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-5365	TCGA-CN-5365-10A	Blood Derived Normal
d52e6b0a-0090-432f-9a84-9429eabed4a3	C495.TCGA-CN-5363-01A-01D-1434-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-5363	TCGA-CN-5363-01A	Primary Tumor
bdb2b090-721b-401f-a7ed-b73b03d5995f	C495.TCGA-CV-7414-10A-01D-2078-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7414	TCGA-CV-7414-10A	Blood Derived Normal
644e4631-6a27-4840-aee2-fb09ca8c0221	C495.TCGA-CN-4736-01A-01D-1434-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-4736	TCGA-CN-4736-01A	Primary Tumor
83fec44f-2894-483c-8b3c-4424d995c73e	C495.TCGA-CN-6989-10A-01D-1912-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-6989	TCGA-CN-6989-10A	Blood Derived Normal
281cf4fc-6664-4b41-9769-b69022360bff	5e961411944f0b5763f2c3a1c522157a_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-B6-A0I1	TCGA-B6-A0I1-10A	Blood Derived Normal
fb613934-0f98-4f1c-80b7-3575a91f5720	6bae30a988e4cb34c132c7dff9e889b6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BRCA	TCGA-EW-A3U0	TCGA-EW-A3U0-01A	Primary Tumor
357bef42-4b1f-4a47-afc7-0ceb145263d5	98fc2f7cb337eb55aa2a74d33b736b84_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-CESC	TCGA-C5-A2M1	TCGA-C5-A2M1-01A	Primary Tumor
fa383c02-9a10-46ea-8f75-59db0e471944	013ee840e6ca60d7485b6503b3897904_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-CESC	TCGA-EK-A2RL	TCGA-EK-A2RL-10A	Blood Derived Normal
080da73f-c7cd-44c7-94fa-49fc8f7ef691	C500.TCGA-BT-A0S7-10A-01D-A10S-08.5_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-BT-A0S7	TCGA-BT-A0S7-10A	Blood Derived Normal
00045607-0ec2-4b64-acf6-8effdca8d237	C500.TCGA-DK-A3IT-01A-31D-A20D-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-DK-A3IT	TCGA-DK-A3IT-01A	Primary Tumor
2447845c-6a99-462a-a6e0-8c28189efe53	C500.TCGA-GV-A3QF-10A-01D-A22Z-08.9_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-GV-A3QF	TCGA-GV-A3QF-10A	Blood Derived Normal
0aa0f4fa-04c4-4ab8-a83f-8a81054866ee	C500.TCGA-DK-A1AC-01A-11D-A13W-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-DK-A1AC	TCGA-DK-A1AC-01A	Primary Tumor
0bdf7781-11a7-419a-8eea-b9d221710384	C500.TCGA-DK-A1A6-06A-11D-A42E-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-DK-A1A6	TCGA-DK-A1A6-06A	Metastatic
693e6e6c-fd6c-4b1f-84f8-0d942bf43c9b	C500.TCGA-G2-A2EK-10A-01D-A18F-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-G2-A2EK	TCGA-G2-A2EK-10A	Blood Derived Normal
89b857db-d26d-4e59-9cde-71255b3f5ca4	C500.TCGA-E7-A3X6-01A-12D-A22Z-08.5_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-E7-A3X6	TCGA-E7-A3X6-01A	Primary Tumor
3fd172b3-1daa-479c-9162-649e79011ebd	C500.TCGA-BT-A0YX-10A-01D-A10S-08.6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-BLCA	TCGA-BT-A0YX	TCGA-BT-A0YX-10A	Blood Derived Normal
aadddcbd-d47d-45b8-ad7c-5e7f91db884e	C495.TCGA-CV-7414-01A-11D-2078-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7414	TCGA-CV-7414-01A	Primary Tumor
1b68945a-3cc7-4c75-b5cd-b0d3fa4eabd7	C495.TCGA-HD-7753-01A-11D-2078-08.1.v1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-HD-7753	TCGA-HD-7753-01A	Primary Tumor
8667a9d5-dcbf-4973-a02e-ccd6a48dddab	C495.TCGA-BA-4074-01A-01D-1434-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-BA-4074	TCGA-BA-4074-01A	Primary Tumor
d81d5c7a-d0ae-4ae7-9c2f-61b6ce1090fa	C282.TCGA-06-0648-01A-01W.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-GBM	TCGA-06-0648	TCGA-06-0648-01A	Primary Tumor
ab33f4ad-aab8-490b-9ac2-c8c63cabb3fb	C484.TCGA-06-0125-01A-01D-1490-08.6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-GBM	TCGA-06-0125	TCGA-06-0125-01A	Primary Tumor
f08e9f73-6d9d-4bf1-b176-e4b5aa647aab	C484.TCGA-06-2570-01A-01D-1495-08.6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-GBM	TCGA-06-2570	TCGA-06-2570-01A	Primary Tumor
0a26c1a1-5900-4dac-b5ee-bf7b94fbafb2	C484.TCGA-06-5415-10A-01D-1486-08.7_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-GBM	TCGA-06-5415	TCGA-06-5415-10A	Blood Derived Normal
1a9632ec-3ae4-4030-a02c-6b85975a6d07	81c34637812805e8dfdf51c149aea43c_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-D1-A1NU	TCGA-D1-A1NU-01A	Primary Tumor
adf7701d-bd3a-476b-8906-f5f4358b9312	TCGA-A5-A0G5-01A-11W-A062-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-A5-A0G5	TCGA-A5-A0G5-01A	Primary Tumor
a9713527-7e1c-4b54-abd8-6c2379b4f9d2	TCGA-B5-A0JN-10A-01D-A10O-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-B5-A0JN	TCGA-B5-A0JN-10A	Blood Derived Normal
58acc2a6-4b1e-43fc-81b5-6d8dd4b5e087	TCGA-BS-A0TA-01A-11D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-BS-A0TA	TCGA-BS-A0TA-01A	Primary Tumor
6b8b64c4-5cf5-4010-b327-78709322b726	C440.TCGA-D7-6817-01A-11D-1882-08.6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-D7-6817	TCGA-D7-6817-01A	Primary Tumor
d6cb427a-c479-442f-afd2-2022fd6c5f1d	C440.TCGA-CG-4455-01A-01D-1158-08.8_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-CG-4455	TCGA-CG-4455-01A	Primary Tumor
23e163f3-600d-431c-8c9f-f47c3168ff29	C440.TCGA-D7-6817-10A-01D-1882-08.6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-D7-6817	TCGA-D7-6817-10A	Blood Derived Normal
fb77c0e2-9b2b-4279-8c21-90695bb2efde	C440.TCGA-CG-4455-10A-01D-1158-08.8_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-CG-4455	TCGA-CG-4455-10A	Blood Derived Normal
a8db69d6-5535-4f69-91cb-edbe6d78ddc3	C440.TCGA-BR-6706-11A-01D-1882-08.6_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-BR-6706	TCGA-BR-6706-11A	Solid Tissue Normal
0548c4fe-e9ee-4261-9b56-a5ddcc996610	C440.TCGA-D7-6518-01A-11D-1800-08.5_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-D7-6518	TCGA-D7-6518-01A	Primary Tumor
b0131f7d-35b5-4692-afce-c128564b7192	C440.TCGA-BR-4267-11A-01D-1126-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-STAD	TCGA-BR-4267	TCGA-BR-4267-11A	Solid Tissue Normal
20df8c06-e8ee-4268-86a8-2799a1815ea9	TCGA-AP-A053-01A-21W-A027-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-AP-A053	TCGA-AP-A053-01A	Primary Tumor
e45ef6db-8a87-4ded-b3fb-a573b6b4fc08	TCGA-AP-A0LH-10A-01W-A062-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-AP-A0LH	TCGA-AP-A0LH-10A	Blood Derived Normal
b3843982-876d-41a1-b53d-f96fab8c7cc0	dceee7e89aa987bfe8434460b356f827_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-B5-A1MY	TCGA-B5-A1MY-01A	Primary Tumor
5b4cfcbd-e28a-41bf-8702-cf5da4f9fe60	TCGA-AP-A053-10A-01W-A027-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-AP-A053	TCGA-AP-A053-10A	Blood Derived Normal
30a6bd22-571e-4967-af65-b1718af15d4e	TCGA-B5-A0K3-10A-01W-A062-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-B5-A0K3	TCGA-B5-A0K3-10A	Blood Derived Normal
0962d87b-f06d-4931-af88-93b65e153925	TCGA-AP-A05A-01A-11W-A027-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-AP-A05A	TCGA-AP-A05A-01A	Primary Tumor
9c6d48fd-cef1-4837-8c54-9cf8d2467a75	TCGA-B5-A0K3-01A-11W-A062-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-B5-A0K3	TCGA-B5-A0K3-01A	Primary Tumor
fa515611-d889-4f95-a265-ba4a6ba5f627	TCGA-BS-A0TA-10A-01D-A10B-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-BS-A0TA	TCGA-BS-A0TA-10A	Blood Derived Normal
073a5feb-80ba-4e97-9564-4dd0f8ab7fd0	fe613c9ca92a335318a7c1aa7022ca28_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-FI-A2CY	TCGA-FI-A2CY-10A	Blood Derived Normal
caa1f4fa-1cba-4c80-9ea7-92096647e8bd	46e3df88321bafa7fc85f1bb8189a39a_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-FI-A2CY	TCGA-FI-A2CY-01A	Primary Tumor
70bc97fa-8dd6-45f0-bdd6-b77496eccfbd	053c62dff3a250429b29d5d722ce75a4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-B5-A1MY	TCGA-B5-A1MY-10A	Blood Derived Normal
1fe1e664-fa80-45c4-9cc5-11c3b5668fe5	TCGA-A5-A0G5-10A-01W-A062-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-A5-A0G5	TCGA-A5-A0G5-10A	Blood Derived Normal
f9b48bf1-4db8-438f-85c7-57d805020e67	7795e41d7e99e33de1de27e7f84c8a2d_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-EO-A1Y8	TCGA-EO-A1Y8-10A	Blood Derived Normal
d2e9796d-76e9-487a-ab8b-07a9c3e6bc2a	TCGA-A5-A0GE-10A-01W-A062-09_IlluminaGA-DNASeq_exome_1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-A5-A0GE	TCGA-A5-A0GE-10A	Blood Derived Normal
67abe7b1-c66e-4427-9c9d-6105a81aeb38	TCGA-AP-A05A-10A-01W-A027-09_IlluminaGA-DNASeq_exome_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-UCEC	TCGA-AP-A05A	TCGA-AP-A05A-10A	Blood Derived Normal
f089cca9-6164-4eda-ba39-2792be1f56cd	C495.TCGA-HD-7754-01A-11D-2078-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-HD-7754	TCGA-HD-7754-01A	Primary Tumor
8a3d4837-0ef4-484f-a031-daf1bf88adce	C495.TCGA-CQ-5330-10A-01D-1683-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CQ-5330	TCGA-CQ-5330-10A	Blood Derived Normal
a298818f-ea76-4107-8bc3-7f99de6cfec9	C495.TCGA-CN-6011-01A-11D-1683-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-6011	TCGA-CN-6011-01A	Primary Tumor
ab1a66c0-684d-451a-92a9-fbe2b7a0db7d	C495.TCGA-CV-7416-01A-11D-2078-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7416	TCGA-CV-7416-01A	Primary Tumor
9d6ea1fa-8aec-4ed1-88ac-901b10853262	C495.TCGA-BA-4074-10A-01D-1434-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-BA-4074	TCGA-BA-4074-10A	Blood Derived Normal
d3d77ce3-02be-4582-ac27-d920803f0fa3	C495.TCGA-DQ-5625-01A-01D-1870-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-DQ-5625	TCGA-DQ-5625-01A	Primary Tumor
4a1b4094-bbe9-4f93-917e-6c919647f465	C495.TCGA-CQ-6224-10A-01D-1912-08.3_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CQ-6224	TCGA-CQ-6224-10A	Blood Derived Normal
6cae7328-3f0c-469e-9ace-f1000eda9d13	C495.TCGA-CR-7404-10A-01D-2129-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CR-7404	TCGA-CR-7404-10A	Blood Derived Normal
fd0e07fe-b542-4038-85f7-43aa25b2153c	C495.TCGA-CV-7100-01A-11D-2012-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7100	TCGA-CV-7100-01A	Primary Tumor
28e90c10-603b-4076-9212-fa4257c65bbd	C495.TCGA-CN-6994-01A-11D-1912-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-6994	TCGA-CN-6994-01A	Primary Tumor
33e747df-692c-4af3-b62c-34516f807f7e	C495.TCGA-CN-6994-10A-01D-1912-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-6994	TCGA-CN-6994-10A	Blood Derived Normal
3af0ae36-7dd4-4c5e-bc34-62809d395925	C495.TCGA-CV-7095-01A-21D-2012-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-01A	Primary Tumor
d11f5b7f-176f-4de5-becd-7584a4b5ed02	C495.TCGA-CN-6989-01A-11D-1912-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CN-6989	TCGA-CN-6989-01A	Primary Tumor
36b834cc-78fd-41ac-b686-8ea78df4937c	C495.TCGA-CV-7095-11A-01D-2012-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-11A	Solid Tissue Normal
766bd7ce-4c37-407b-905f-38738db46890	C495.TCGA-CV-7095-10A-01D-2013-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7095	TCGA-CV-7095-10A	Blood Derived Normal
2dfd101e-b91c-41ab-849f-c2647162ecb2	C495.TCGA-CV-6933-11A-01D-1912-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-6933	TCGA-CV-6933-11A	Solid Tissue Normal
f4477763-e2b5-4f89-9d72-29a853347360	C495.TCGA-CQ-5330-01A-01D-1683-08.2_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CQ-5330	TCGA-CQ-5330-01A	Primary Tumor
8cbb425a-9654-4071-9f63-bed1a6aeecb8	C495.TCGA-CV-6948-01A-11D-1912-08.4_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-6948	TCGA-CV-6948-01A	Primary Tumor
78e6a96c-a7c2-4d0e-b5dd-68ec3b5ee2ea	C495.TCGA-CR-7369-01A-11D-2129-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CR-7369	TCGA-CR-7369-01A	Primary Tumor
53b33275-a691-4b3d-b25f-8760444bc8ee	C495.TCGA-CV-7416-10A-01D-2078-08.1_gdc_realn.bam	Sequencing Reads	Aligned Reads	TCGA-HNSC	TCGA-CV-7416	TCGA-CV-7416-10A	Blood Derived Normal
